RegionName,StateName,HealthRegionName,MunicipalityName,MunicipalityLat,MunicipalityLon,match_0,match_1,match_2,match_3
Sul,Rio Grande do Sul,Região 02 - Entre Rios,Jaguari,-29.458544,-54.648886,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,Jari,-29.292098,-54.298247,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,Mata,-29.538951,-54.469382,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,Nova Esperança do Sul,-29.403341,-54.821394,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,Santiago,-29.127336,-54.796276,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,São Francisco de Assis,-29.447971,-55.131109,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,São Vicente do Sul,-29.709832,-54.754423,,,,
Sul,Rio Grande do Sul,Região 02 - Entre Rios,Unistalda,-29.068193,-55.159070,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Alegrete,-29.763986,-55.835578,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Barra do Quaraí,-30.151462,-57.335124,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Itaqui,-29.213551,-56.176109,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Manoel Viana,-29.428098,-55.557223,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Maçambará,-29.066156,-55.775003,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Quaraí,-30.279362,-56.152906,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Rosário do Sul,-30.325954,-55.113035,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Sant'Ana do Livramento,-30.738458,-55.562328,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Santa Margarida do Sul,-30.371402,-54.097409,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,São Gabriel,-30.305366,-54.365492,,,,
Sul,Rio Grande do Sul,Região 03 - Fronteira Oeste,Uruguaiana,-29.840608,-56.729326,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Arroio do Sal,-29.520152,-49.892008,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Capão da Canoa,-29.680356,-49.999862,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Dom Pedro de Alcântara,-29.367336,-49.855482,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Itati,-29.460322,-50.163801,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Mampituba,-29.262303,-50.002662,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Maquiné,-29.633749,-50.209205,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Morrinhos do Sul,-29.337745,-49.953945,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Terra de Areia,-29.602163,-50.066864,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Torres,-29.329146,-49.809133,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Três Cachoeiras,-29.474531,-49.963060,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Três Forquilhas,-29.427899,-50.085778,,,,
Sul,Rio Grande do Sul,Região 04 - Belas Praias,Xangri-lá,-29.807935,-50.069935,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Balneário Pinhal,-30.210611,-50.293850,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Capivari do Sul,-30.135356,-50.510820,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Caraá,-29.772610,-50.341650,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Cidreira,-30.121196,-50.271872,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Imbé,-29.930186,-50.117551,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Mostardas,-30.853969,-50.728807,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Osório,-29.916075,-50.267809,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Palmares do Sul,-30.362365,-50.449583,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Santo Antônio da Patrulha,-29.873159,-50.559422,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Tavares,-31.289081,-51.075448,,,,
Sul,Rio Grande do Sul,Região 05 - Bons Ventos,Tramandaí,-30.028172,-50.222145,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Cambará do Sul,-29.063129,-50.136872,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Igrejinha,-29.560679,-50.794978,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Parobé,-29.659163,-50.856339,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Riozinho,-29.616169,-50.399539,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Rolante,-29.629080,-50.549882,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,São Francisco de Paula,-29.199327,-50.559736,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Taquara,-29.671343,-50.763242,,,,
Sul,Rio Grande do Sul,Região 06 - Vale do Paranhana e Costa Serr,Três Coroas,-29.477215,-50.769958,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Araricá,-29.635579,-50.934931,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Campo Bom,-29.673264,-51.048929,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Dois Irmãos,-29.598959,-51.090836,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Estância Velha,-29.647236,-51.187641,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Ivoti,-29.580522,-51.157450,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Lindolfo Collor,-29.582730,-51.219812,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Morro Reuter,-29.521137,-51.055210,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Nova Hartz,-29.585406,-50.898063,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Novo Hamburgo,-29.734967,-51.048759,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Portão,-29.700304,-51.248854,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Presidente Lucena,-29.524680,-51.174364,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Santa Maria do Herval,-29.477880,-50.967054,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,Sapiranga,-29.614415,-50.995572,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,São José do Hortêncio,-29.535817,-51.257695,,,,
Sul,Rio Grande do Sul,Região 07 - Vale dos Sinos,São Leopoldo,-29.755002,-51.145061,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Barão,-29.385060,-51.489580,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Brochier,-29.536735,-51.622404,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Canoas,-29.912507,-51.179939,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Capela de Santana,-29.706164,-51.357164,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Esteio,-29.852160,-51.176952,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Harmonia,-29.546451,-51.426095,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Maratá,-29.548228,-51.550272,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Montenegro,-29.710122,-51.502913,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Nova Santa Rita,-29.844535,-51.288938,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Pareci Novo,-29.611043,-51.422610,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Salvador do Sul,-29.457362,-51.535544,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Sapucaia do Sul,-29.823311,-51.133330,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,São José do Sul,-29.547944,-51.486171,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,São Pedro da Serra,-29.418560,-51.507718,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,São Sebastião do Caí,-29.589223,-51.337745,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Tabaí,-29.667217,-51.730795,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Triunfo,-29.844668,-51.571621,,,,
Sul,Rio Grande do Sul,Região 08 - Vale do Caí e Metropolitana,Tupandi,-29.474565,-51.427156,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Arambaré,-30.919209,-51.578456,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Arroio dos Ratos,-30.193037,-51.751840,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Barra do Ribeiro,-30.373964,-51.356945,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Barão do Triunfo,-30.417181,-51.798365,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Butiá,-30.183963,-52.005106,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Camaquã,-30.922953,-51.788241,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Cerro Grande do Sul,-30.583978,-51.760456,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Charqueadas,-29.989945,-51.556170,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Chuvisca,-30.782108,-52.004440,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Dom Feliciano,-30.604443,-52.201551,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Eldorado do Sul,-30.078119,-51.499163,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,General Câmara,-29.865608,-51.916500,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Guaíba,-30.177606,-51.434453,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Mariana Pimentel,-30.313998,-51.583787,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Minas do Leão,-30.074773,-52.078021,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Sentinela do Sul,-30.625191,-51.607452,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Sertão Santana,-30.466965,-51.630046,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,São Jerônimo,-30.290648,-51.911759,,,,
Sul,Rio Grande do Sul,Região 09 - Carbonífera/Costa Doce,Tapes,-30.664035,-51.440818,,,,
Sul,Rio Grande do Sul,Região 10 - Capital e Vale do Gravataí,Alvorada,-29.995361,-51.037656,,,,
Sul,Rio Grande do Sul,Região 10 - Capital e Vale do Gravataí,Cachoeirinha,-29.920958,-51.095364,,,,
Sul,Rio Grande do Sul,Região 10 - Capital e Vale do Gravataí,Glorinha,-29.886654,-50.770829,,,,
Sul,Rio Grande do Sul,Região 10 - Capital e Vale do Gravataí,Gravataí,-29.890358,-50.947819,,,,
Sul,Rio Grande do Sul,Região 10 - Capital e Vale do Gravataí,Porto Alegre,-30.095793,-51.164582,,,,
Sul,Rio Grande do Sul,Região 10 - Capital e Vale do Gravataí,Viamão,-30.167213,-50.869268,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Bossoroca,-28.661707,-54.971371,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Caibaté,-28.335372,-54.655149,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Cerro Largo,-28.130826,-54.739511,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Dezesseis de Novembro,-28.204520,-55.079952,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Entre-Ijuís,-28.459238,-54.301521,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Eugênio de Castro,-28.565550,-54.244976,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Garruchos,-28.234111,-55.538682,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Guarani das Missões,-28.168162,-54.586262,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Mato Queimado,-28.243167,-54.656251,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Pirapó,-28.065470,-55.244689,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Porto Xavier,-27.932092,-55.143422,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Rolador,-28.254576,-54.834319,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Roque Gonzales,-28.059840,-55.087013,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Salvador das Missões,-28.100548,-54.831551,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Santo Antônio das Missões,-28.493931,-55.426215,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Santo Ângelo,-28.250752,-54.297828,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Sete de Setembro,-28.145401,-54.460261,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,São Borja,-28.746600,-55.796864,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,São Luiz Gonzaga,-28.418108,-54.891177,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,São Miguel das Missões,-28.672762,-54.521580,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,São Nicolau,-28.203177,-55.248168,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,São Pedro do Butiá,-28.123629,-54.894690,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Ubiretama,-28.037879,-54.646843,,,,
Sul,Rio Grande do Sul,Região 11 - Sete Povos das Missões,Vitória das Missões,-28.382466,-54.463353,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Boa Vista do Cadeado,-28.656066,-53.837384,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Boa Vista do Incra,-28.865262,-53.461344,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Colorado,-28.472654,-52.991218,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Cruz Alta,-28.702953,-53.562357,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Fortaleza dos Valos,-28.894931,-53.275886,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Ibirubá,-28.594944,-53.172152,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Jacuizinho,-29.035108,-53.014421,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Quinze de Novembro,-28.756784,-53.116749,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Saldanha Marinho,-28.387068,-53.094501,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Salto do Jacuí,-29.068344,-53.254119,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Santa Bárbara do Sul,-28.373844,-53.284305,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Selbach,-28.668459,-52.978638,,,,
Sul,Rio Grande do Sul,Região 12 - Portal das Missões,Tupanciretã,-29.020535,-54.003424,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Ajuricaba,-28.210136,-53.737426,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Augusto Pestana,-28.533755,-54.006600,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Bozano,-28.354144,-53.751355,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Campo Novo,-27.667957,-53.824578,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Catuípe,-28.168640,-54.034733,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Chiapetta,-27.986733,-53.909707,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Condor,-28.165944,-53.494016,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Coronel Barros,-28.404081,-54.060061,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Crissiumal,-27.487667,-54.136490,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Humaitá,-27.574387,-53.979703,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Ijuí,-28.320735,-53.894831,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Inhacorá,-27.902293,-54.030494,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Jóia,-28.766439,-54.154664,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Nova Ramada,-28.076263,-53.703971,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Panambi,-28.330238,-53.507130,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Pejuçara,-28.454043,-53.593733,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Santo Augusto,-27.902902,-53.755719,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,Sede Nova,-27.641276,-53.953057,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,São Martinho,-27.728788,-53.953812,,,,
Sul,Rio Grande do Sul,Região 13 - Diversidade,São Valério do Sul,-27.820946,-53.909274,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Alecrim,-27.651896,-54.782860,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Alegria,-27.813873,-54.056002,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Boa Vista do Buricá,-27.674739,-54.100149,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Campina das Missões,-27.962487,-54.834391,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Cândido Godói,-27.933601,-54.719628,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Doutor Maurício Cardoso,-27.487102,-54.367806,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Giruá,-28.029951,-54.299408,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Horizontina,-27.590277,-54.298386,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Independência,-27.900835,-54.180836,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Nova Candelária,-27.595965,-54.124794,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Novo Machado,-27.545059,-54.537442,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Porto Lucena,-27.850869,-54.959092,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Porto Mauá,-27.592087,-54.657310,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Porto Vera Cruz,-27.754474,-54.890878,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Santa Rosa,-27.864026,-54.497098,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Santo Cristo,-27.798273,-54.710799,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Senador Salgado Filho,-28.028935,-54.536775,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,São José do Inhacorá,-27.738588,-54.123608,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,São Paulo das Missões,-27.988973,-54.975150,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Três de Maio,-27.731834,-54.264984,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Tucunduva,-27.639522,-54.430142,,,,
Sul,Rio Grande do Sul,Região 14 - Fronteira Noroeste,Tuparendi,-27.706064,-54.554560,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Alpestre,-27.218006,-53.063737,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Ametista do Sul,-27.365851,-53.192281,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Barra do Guarita,-27.205450,-53.763276,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Bom Progresso,-27.545581,-53.849009,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Caiçara,-27.246650,-53.466240,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Cristal do Sul,-27.433127,-53.248725,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Derrubadas,-27.240412,-53.893042,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Erval Seco,-27.514329,-53.518818,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Esperança do Sul,-27.328164,-54.009691,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Frederico Westphalen,-27.340767,-53.359877,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Iraí,-27.249585,-53.241821,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Liberato Salzano,-27.549350,-53.064290,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Novo Tiradentes,-27.561448,-53.167471,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Palmitinho,-27.327737,-53.587764,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Pinhal,-27.529064,-53.235193,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Pinheirinho do Vale,-27.222237,-53.633711,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Planalto,-27.335560,-53.077861,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Rodeio Bonito,-27.462835,-53.170850,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Seberi,-27.501185,-53.362847,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Taquaruçu do Sul,-27.408155,-53.486753,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Tenente Portela,-27.372348,-53.763834,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Tiradentes do Sul,-27.368260,-54.120377,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Três Passos,-27.441011,-53.929029,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Vicente Dutra,-27.171285,-53.387412,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Vista Alegre,-27.324920,-53.510109,,,,
Sul,Rio Grande do Sul,Região 15 - Caminho das Águas,Vista Gaúcha,-27.265854,-53.700469,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Aratiba,-27.387676,-52.302471,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Barra do Rio Azul,-27.402797,-52.406852,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Barão de Cotegipe,-27.567866,-52.417094,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Benjamin Constant do Sul,-27.485355,-52.641921,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Campinas do Sul,-27.735981,-52.657058,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Carlos Gomes,-27.704141,-51.930039,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Centenário,-27.775733,-52.003006,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Charrua,-27.945108,-52.000165,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Cruzaltense,-27.627374,-52.643817,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Entre Rios do Sul,-27.519332,-52.726746,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Erebango,-27.828816,-52.317779,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Erechim,-27.643063,-52.257267,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Erval Grande,-27.351298,-52.581156,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Estação,-27.928403,-52.290767,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Faxinalzinho,-27.375129,-52.675940,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Floriano Peixoto,-27.857958,-52.045795,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Gaurama,-27.598561,-52.115775,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Getúlio Vargas,-27.851932,-52.180578,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Ipiranga do Sul,-27.931122,-52.418547,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Itatiba do Sul,-27.355278,-52.477531,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Jacutinga,-27.787223,-52.547236,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Marcelino Ramos,-27.478422,-51.951361,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Mariano Moro,-27.342722,-52.169034,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Nonoai,-27.369850,-52.857888,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Paulo Bento,-27.709504,-52.394547,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Ponte Preta,-27.654718,-52.506171,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Quatro Irmãos,-27.842747,-52.470741,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Rio dos Índios,-27.252692,-52.879764,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Severiano de Almeida,-27.415399,-52.111572,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,São Valentim,-27.554023,-52.559130,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Três Arroios,-27.492666,-52.179855,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Viadutos,-27.571883,-51.993648,,,,
Sul,Rio Grande do Sul,Região 16 - Alto Uruguai Gaúcho,Áurea,-27.708280,-52.076063,,,,
Sul,Rio Grande do Sul,Região 17 - Planalto,Almirante Tamandaré do Sul,-28.130433,-52.907289,,,,
Sul,Rio Grande do Sul,Região 17 - Planalto,Camargo,-28.616318,-52.221410,,,,
Sul,Rio Grande do Sul,Região 17 - Planalto,Carazinho,-28.278076,-52.863779,,,,
Sul,Rio Grande do Sul,Região 17 - Planalto,Casca,-28.594333,-51.967087,,,,
