RegionName,StateName,HealthRegionName,MunicipalityName,RegionID,StateID,HealthRegionID,MunicipalityID,RegionLat,RegionLon,StateLat,StateLon,HealthRegionLat,HealthRegionLon,MunicipalityLat,MunicipalityLon
Sudeste,Minas Gerais,Itajubá,Piranguçu,4,27,281,3580,-19.729995,-45.483662,-18.455317,-44.674053,-22.491146,-45.549000,-22.556693,-45.515794
Sudeste,Minas Gerais,Itajubá,Sapucaí-Mirim,4,27,281,3581,-19.729995,-45.483662,-18.455317,-44.674053,-22.491146,-45.549000,-22.786233,-45.848562
Sudeste,Minas Gerais,Itajubá,São José do Alegre,4,27,281,3582,-19.729995,-45.483662,-18.455317,-44.674053,-22.491146,-45.549000,-22.330120,-45.518017
Sudeste,Minas Gerais,Itajubá,Wenceslau Braz,4,27,281,3583,-19.729995,-45.483662,-18.455317,-44.674053,-22.491146,-45.549000,-22.554827,-45.401698
Sudeste,Minas Gerais,Itaobim,Comercinho,4,27,282,3584,-19.729995,-45.483662,-18.455317,-44.674053,-16.546894,-41.607088,-16.285102,-41.766874
Sudeste,Minas Gerais,Itaobim,Itaobim,4,27,282,3585,-19.729995,-45.483662,-18.455317,-44.674053,-16.546894,-41.607088,-16.582685,-41.534505
Sudeste,Minas Gerais,Itaobim,Itinga,4,27,282,3586,-19.729995,-45.483662,-18.455317,-44.674053,-16.546894,-41.607088,-16.587099,-41.835143
Sudeste,Minas Gerais,Itaobim,Medina,4,27,282,3587,-19.729995,-45.483662,-18.455317,-44.674053,-16.546894,-41.607088,-16.270403,-41.509951
Sudeste,Minas Gerais,Itaobim,Monte Formoso,4,27,282,3588,-19.729995,-45.483662,-18.455317,-44.674053,-16.546894,-41.607088,-16.877210,-41.266074
Sudeste,Minas Gerais,Itaobim,Ponto dos Volantes,4,27,282,3589,-19.729995,-45.483662,-18.455317,-44.674053,-16.546894,-41.607088,-16.834126,-41.474139
Sudeste,Minas Gerais,Itaúna,Itaguara,4,27,283,3590,-19.729995,-45.483662,-18.455317,-44.674053,-20.269853,-44.514663,-20.372045,-44.531832
Sudeste,Minas Gerais,Itaúna,Itatiaiuçu,4,27,283,3591,-19.729995,-45.483662,-18.455317,-44.674053,-20.269853,-44.514663,-20.209496,-44.453234
Sudeste,Minas Gerais,Itaúna,Itaúna,4,27,283,3592,-19.729995,-45.483662,-18.455317,-44.674053,-20.269853,-44.514663,-20.078351,-44.588732
Sudeste,Minas Gerais,Itaúna,Piracema,4,27,283,3593,-19.729995,-45.483662,-18.455317,-44.674053,-20.269853,-44.514663,-20.522383,-44.422652
Sudeste,Minas Gerais,Ituiutaba,Cachoeira Dourada,4,27,284,3594,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.607628,-49.478954
Sudeste,Minas Gerais,Ituiutaba,Campina Verde,4,27,284,3595,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-19.479059,-49.809780
Sudeste,Minas Gerais,Ituiutaba,Canápolis,4,27,284,3596,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.757481,-49.271971
Sudeste,Minas Gerais,Ituiutaba,Capinópolis,4,27,284,3597,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.687528,-49.581648
Sudeste,Minas Gerais,Ituiutaba,Centralina,4,27,284,3598,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.632538,-49.162236
Sudeste,Minas Gerais,Ituiutaba,Gurinhatã,4,27,284,3599,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-19.098250,-49.869887
Sudeste,Minas Gerais,Ituiutaba,Ipiaçu,4,27,284,3600,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.698138,-49.932067
Sudeste,Minas Gerais,Ituiutaba,Ituiutaba,4,27,284,3601,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.992782,-49.543774
Sudeste,Minas Gerais,Ituiutaba,Santa Vitória,4,27,284,3602,-19.729995,-45.483662,-18.455317,-44.674053,-19.084924,-49.810395,-18.989667,-50.275470
Sudeste,Minas Gerais,Janaúba Monte Azul,Catuti,4,27,285,3603,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.335680,-43.097148
Sudeste,Minas Gerais,Janaúba Monte Azul,Espinosa,4,27,285,3604,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-14.858975,-42.965807
Sudeste,Minas Gerais,Janaúba Monte Azul,Gameleiras,4,27,285,3605,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-14.971015,-43.259618
Sudeste,Minas Gerais,Janaúba Monte Azul,Janaúba,4,27,285,3606,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.799435,-43.396641
Sudeste,Minas Gerais,Janaúba Monte Azul,Jaíba,4,27,285,3607,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.232526,-43.675994
Sudeste,Minas Gerais,Janaúba Monte Azul,Mamonas,4,27,285,3608,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.013224,-42.953958
Sudeste,Minas Gerais,Janaúba Monte Azul,Matias Cardoso,4,27,285,3609,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-14.902716,-43.760737
Sudeste,Minas Gerais,Janaúba Monte Azul,Mato Verde,4,27,285,3610,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.425660,-42.863956
Sudeste,Minas Gerais,Janaúba Monte Azul,Monte Azul,4,27,285,3611,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.207004,-42.968410
Sudeste,Minas Gerais,Janaúba Monte Azul,Nova Porteirinha,4,27,285,3612,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.734599,-43.274987
Sudeste,Minas Gerais,Janaúba Monte Azul,Pai Pedro,4,27,285,3613,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.418651,-43.149550
Sudeste,Minas Gerais,Janaúba Monte Azul,Porteirinha,4,27,285,3614,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.716706,-43.075922
Sudeste,Minas Gerais,Janaúba Monte Azul,Riacho dos Machados,4,27,285,3615,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-16.054432,-42.993163
Sudeste,Minas Gerais,Janaúba Monte Azul,Serranópolis de Minas,4,27,285,3616,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.856271,-42.860973
Sudeste,Minas Gerais,Janaúba Monte Azul,Verdelândia,4,27,285,3617,-19.729995,-45.483662,-18.455317,-44.674053,-15.365329,-43.302772,-15.540352,-43.628054
Sudeste,Minas Gerais,Januária,Bonito de Minas,4,27,286,3618,-19.729995,-45.483662,-18.455317,-44.674053,-15.217428,-44.721665,-14.992692,-44.896867
Sudeste,Minas Gerais,Januária,Cônego Marinho,4,27,286,3619,-19.729995,-45.483662,-18.455317,-44.674053,-15.217428,-44.721665,-14.984498,-44.596598
Sudeste,Minas Gerais,Januária,Itacarambi,4,27,286,3620,-19.729995,-45.483662,-18.455317,-44.674053,-15.217428,-44.721665,-15.176958,-44.125299
Sudeste,Minas Gerais,Januária,Januária,4,27,286,3621,-19.729995,-45.483662,-18.455317,-44.674053,-15.217428,-44.721665,-15.319830,-44.849833
Sudeste,Minas Gerais,Januária,Pedras de Maria da Cruz,4,27,286,3622,-19.729995,-45.483662,-18.455317,-44.674053,-15.217428,-44.721665,-15.626116,-44.323849
Sudeste,Minas Gerais,João Monlevade,Bela Vista de Minas,4,27,287,3623,-19.729995,-45.483662,-18.455317,-44.674053,-19.868268,-43.009870,-19.797752,-43.105889
Sudeste,Minas Gerais,João Monlevade,João Monlevade,4,27,287,3624,-19.729995,-45.483662,-18.455317,-44.674053,-19.868268,-43.009870,-19.838075,-43.160811
Sudeste,Minas Gerais,João Monlevade,Nova Era,4,27,287,3625,-19.729995,-45.483662,-18.455317,-44.674053,-19.868268,-43.009870,-19.719336,-43.013551
Sudeste,Minas Gerais,João Monlevade,Rio Piracicaba,4,27,287,3626,-19.729995,-45.483662,-18.455317,-44.674053,-19.868268,-43.009870,-19.971339,-43.150198
Sudeste,Minas Gerais,João Monlevade,São Domingos do Prata,4,27,287,3627,-19.729995,-45.483662,-18.455317,-44.674053,-19.868268,-43.009870,-19.903272,-42.903427
Sudeste,Minas Gerais,João Pinheiro,Brasilândia de Minas,4,27,288,3628,-19.729995,-45.483662,-18.455317,-44.674053,-17.506745,-45.977156,-16.957049,-45.902456
Sudeste,Minas Gerais,João Pinheiro,João Pinheiro,4,27,288,3629,-19.729995,-45.483662,-18.455317,-44.674053,-17.506745,-45.977156,-17.604992,-45.934157
Sudeste,Minas Gerais,João Pinheiro,Lagoa Grande,4,27,288,3630,-19.729995,-45.483662,-18.455317,-44.674053,-17.506745,-45.977156,-17.766307,-46.501750
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Andrelândia,4,27,289,3631,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.738580,-44.269800
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Arantina,4,27,289,3632,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.896157,-44.226961
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Belmiro Braga,4,27,289,3633,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.985835,-43.468752
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Bias Fortes,4,27,289,3634,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.624619,-43.773946
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Bocaina de Minas,4,27,289,3635,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-22.215898,-44.482737
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Bom Jardim de Minas,4,27,289,3636,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.950213,-44.127062
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Chiador,4,27,289,3637,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-22.002525,-43.028603
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Chácara,4,27,289,3638,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.686572,-43.213195
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Coronel Pacheco,4,27,289,3639,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.604488,-43.293189
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Ewbank da Câmara,4,27,289,3640,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.575370,-43.560722
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Goianá,4,27,289,3641,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.555422,-43.189183
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Juiz de Fora,4,27,289,3642,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.745524,-43.464978
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Liberdade,4,27,289,3643,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-22.015601,-44.332816
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Lima Duarte,4,27,289,3644,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.799330,-43.887046
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Matias Barbosa,4,27,289,3645,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.871229,-43.308084
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Olaria,4,27,289,3646,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.907520,-43.966118
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Passa-Vinte,4,27,289,3647,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-22.182650,-44.261387
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Pedro Teixeira,4,27,289,3648,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.725186,-43.729199
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Piau,4,27,289,3649,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.502349,-43.316507
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Rio Novo,4,27,289,3650,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.469203,-43.143866
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Rio Preto,4,27,289,3651,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-22.040931,-43.878886
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Santa Bárbara do Monte Verde,4,27,289,3652,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.963884,-43.694901
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Santa Rita de Jacutinga,4,27,289,3653,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-22.101744,-44.091959
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Santana do Deserto,4,27,289,3654,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.945672,-43.182842
Sudeste,Minas Gerais,Juiz de Fora Lima Duarte Bom Jardim Minas,Simão Pereira,4,27,289,3655,-19.729995,-45.483662,-18.455317,-44.674053,-21.859013,-43.793769,-21.964517,-43.293259
Sudeste,Minas Gerais,Lavras,Carrancas,4,27,290,3656,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.496522,-44.612173
Sudeste,Minas Gerais,Lavras,Ijaci,4,27,290,3657,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.178616,-44.933902
Sudeste,Minas Gerais,Lavras,Ingaí,4,27,290,3658,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.410628,-44.924928
Sudeste,Minas Gerais,Lavras,Itumirim,4,27,290,3659,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.289972,-44.824536
Sudeste,Minas Gerais,Lavras,Itutinga,4,27,290,3660,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.350731,-44.710313
Sudeste,Minas Gerais,Lavras,Lavras,4,27,290,3661,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.264906,-45.039030
Sudeste,Minas Gerais,Lavras,Luminárias,4,27,290,3662,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.537794,-44.923045
Sudeste,Minas Gerais,Lavras,Nepomuceno,4,27,290,3663,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.227991,-45.260610
Sudeste,Minas Gerais,Lavras,Perdões,4,27,290,3664,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.075928,-45.064811
Sudeste,Minas Gerais,Lavras,Ribeirão Vermelho,4,27,290,3665,-19.729995,-45.483662,-18.455317,-44.674053,-21.345962,-44.917462,-21.147868,-45.072670
Sudeste,Minas Gerais,Leopoldina Cataguases,Argirita,4,27,291,3666,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.635339,-42.832639
Sudeste,Minas Gerais,Leopoldina Cataguases,Astolfo Dutra,4,27,291,3667,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.315236,-42.879316
Sudeste,Minas Gerais,Leopoldina Cataguases,Cataguases,4,27,291,3668,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.342446,-42.674331
Sudeste,Minas Gerais,Leopoldina Cataguases,Dona Eusébia,4,27,291,3669,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.331705,-42.801363
Sudeste,Minas Gerais,Leopoldina Cataguases,Itamarati de Minas,4,27,291,3670,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.424054,-42.848178
Sudeste,Minas Gerais,Leopoldina Cataguases,Laranjal,4,27,291,3671,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.356381,-42.450917
Sudeste,Minas Gerais,Leopoldina Cataguases,Leopoldina,4,27,291,3672,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.548425,-42.643763
Sudeste,Minas Gerais,Leopoldina Cataguases,Palma,4,27,291,3673,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.418643,-42.328921
Sudeste,Minas Gerais,Leopoldina Cataguases,Recreio,4,27,291,3674,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.519996,-42.437826
Sudeste,Minas Gerais,Leopoldina Cataguases,Santana de Cataguases,4,27,291,3675,-19.729995,-45.483662,-18.455317,-44.674053,-21.449358,-42.612364,-21.282292,-42.555907
Sudeste,Minas Gerais,Manga,Juvenília,4,27,292,3676,-19.729995,-45.483662,-18.455317,-44.674053,-14.593817,-44.247109,-14.385157,-44.083845
Sudeste,Minas Gerais,Manga,Manga,4,27,292,3677,-19.729995,-45.483662,-18.455317,-44.674053,-14.593817,-44.247109,-14.647995,-44.092809
Sudeste,Minas Gerais,Manga,Miravânia,4,27,292,3678,-19.729995,-45.483662,-18.455317,-44.674053,-14.593817,-44.247109,-14.752836,-44.421671
Sudeste,Minas Gerais,Manga,Montalvânia,4,27,292,3679,-19.729995,-45.483662,-18.455317,-44.674053,-14.593817,-44.247109,-14.473048,-44.501780
Sudeste,Minas Gerais,Manga,São João das Missões,4,27,292,3680,-19.729995,-45.483662,-18.455317,-44.674053,-14.593817,-44.247109,-14.891788,-44.227837
Sudeste,Minas Gerais,Manhuaçu,Abre Campo,4,27,293,3681,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.273268,-42.442798
Sudeste,Minas Gerais,Manhuaçu,Alto Caparaó,4,27,293,3682,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.458354,-41.864876
Sudeste,Minas Gerais,Manhuaçu,Alto Jequitibá,4,27,293,3683,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.437034,-41.948694
Sudeste,Minas Gerais,Manhuaçu,Caputira,4,27,293,3684,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.176238,-42.252089
Sudeste,Minas Gerais,Manhuaçu,Chalé,4,27,293,3685,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.031220,-41.659587
Sudeste,Minas Gerais,Manhuaçu,Conceição de Ipanema,4,27,293,3686,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-19.913479,-41.686822
Sudeste,Minas Gerais,Manhuaçu,Durandé,4,27,293,3687,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.147099,-41.795307
Sudeste,Minas Gerais,Manhuaçu,Ipanema,4,27,293,3688,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-19.757672,-41.749305
Sudeste,Minas Gerais,Manhuaçu,Lajinha,4,27,293,3689,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.143859,-41.588086
Sudeste,Minas Gerais,Manhuaçu,Luisburgo,4,27,293,3690,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.435996,-42.074309
Sudeste,Minas Gerais,Manhuaçu,Manhuaçu,4,27,293,3691,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.195560,-42.107022
Sudeste,Minas Gerais,Manhuaçu,Manhumirim,4,27,293,3692,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.347346,-41.939890
Sudeste,Minas Gerais,Manhuaçu,Martins Soares,4,27,293,3693,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.258673,-41.842795
Sudeste,Minas Gerais,Manhuaçu,Matipó,4,27,293,3694,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.308203,-42.315739
Sudeste,Minas Gerais,Manhuaçu,Mutum,4,27,293,3695,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-19.919654,-41.446715
Sudeste,Minas Gerais,Manhuaçu,Pocrane,4,27,293,3696,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-19.585337,-41.557411
Sudeste,Minas Gerais,Manhuaçu,Reduto,4,27,293,3697,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.237723,-41.940201
Sudeste,Minas Gerais,Manhuaçu,Santa Margarida,4,27,293,3698,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.428189,-42.266119
Sudeste,Minas Gerais,Manhuaçu,Santana do Manhuaçu,4,27,293,3699,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.055857,-41.892289
Sudeste,Minas Gerais,Manhuaçu,Simonésia,4,27,293,3700,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-19.999282,-41.987283
Sudeste,Minas Gerais,Manhuaçu,São José do Mantimento,4,27,293,3701,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.020263,-41.770243
Sudeste,Minas Gerais,Manhuaçu,São João do Manhuaçu,4,27,293,3702,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-20.370646,-42.153736
Sudeste,Minas Gerais,Manhuaçu,Taparuba,4,27,293,3703,-19.729995,-45.483662,-18.455317,-44.674053,-20.052607,-41.842040,-19.739059,-41.611202
Sudeste,Minas Gerais,Mantena,Central de Minas,4,27,294,3704,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.768136,-41.294897
Sudeste,Minas Gerais,Mantena,Divino das Laranjeiras,4,27,294,3705,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.712491,-41.506861
Sudeste,Minas Gerais,Mantena,Itabirinha,4,27,294,3706,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.548757,-41.244248
Sudeste,Minas Gerais,Mantena,Mantena,4,27,294,3707,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.684918,-41.080697
Sudeste,Minas Gerais,Mantena,Mendes Pimentel,4,27,294,3708,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.629186,-41.355765
Sudeste,Minas Gerais,Mantena,Nova Belém,4,27,294,3709,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.488209,-41.101838
Sudeste,Minas Gerais,Mantena,São Félix de Minas,4,27,294,3710,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.568536,-41.448959
Sudeste,Minas Gerais,Mantena,São João do Manteninha,4,27,294,3711,-19.729995,-45.483662,-18.455317,-44.674053,-18.658814,-41.255143,-18.752553,-41.164200
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Aricanduva,4,27,295,3712,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.880817,-42.605778
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Capelinha,4,27,295,3713,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.692616,-42.492101
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Chapada do Norte,4,27,295,3714,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.146948,-42.412629
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,José Gonçalves de Minas,4,27,295,3715,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-16.899693,-42.656164
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Leme do Prado,4,27,295,3716,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.069323,-42.744021
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Minas Novas,4,27,295,3717,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.361375,-42.435866
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Turmalina,4,27,295,3718,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.244284,-42.839837
Sudeste,Minas Gerais,Minas Novas Turmalina Capelinha,Veredinha,4,27,295,3719,-19.729995,-45.483662,-18.455317,-44.674053,-17.354718,-42.577872,-17.487504,-42.725607
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Bocaiúva,4,27,296,3720,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.289808,-43.686980
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Claro dos Poções,4,27,296,3721,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.068457,-44.227785
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Engenheiro Navarro,4,27,296,3722,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.296481,-44.013818
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Francisco Dumont,4,27,296,3723,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.470023,-44.270231
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Glaucilândia,4,27,296,3724,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-16.903995,-43.639561
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Guaraciama,4,27,296,3725,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.078522,-43.620415
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Itacambira,4,27,296,3726,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-16.935126,-43.328933
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Joaquim Felício,4,27,296,3727,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.675987,-44.111665
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Juramento,4,27,296,3728,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-16.839908,-43.564487
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Montes Claros,4,27,296,3729,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-16.620534,-43.928808
Sudeste,Minas Gerais,Montes Claros Bocaiúva,Olhos d'Água,4,27,296,3730,-19.729995,-45.483662,-18.455317,-44.674053,-17.124674,-43.803957,-17.477864,-43.594861
Sudeste,Minas Gerais,Muriaé,Antônio Prado de Minas,4,27,297,3731,-19.729995,-45.483662,-18.455317,-44.674053,-21.042865,-42.387470,-21.022598,-42.152092
Sudeste,Minas Gerais,Muriaé,Barão de Monte Alto,4,27,297,3732,-19.729995,-45.483662,-18.455317,-44.674053,-21.042865,-42.387470,-21.264543,-42.278357
